id,country,year,continent,least_developed,life_expectancy,population,co2_emissions,health_expenditure,electric_power_consumption,forest_area,gdp_per_capita,individuals_using_the_internet,military_expenditure,people_practicing_open_defecation,people_using_at_least_basic_drinking_water_services,obesity_among_adults,beer_consumption_per_capita,avg_years_of_schooling,secondary_enroll,annotations
173,Indonesia,2010,Asia,False,69.205,241834226,1.718201745,2.7908783,593.9429677,53.08026177,8506.680565,10.92,0.617587092,18.39943063,84.43671954,4.8,0.06,7.4,76.42624664,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
174,Ireland,2005,Europe,False,78.94390244,4159914,11.21417451,7.64583445,6168.398988,9.803599942,40466.23435,41.61,0.540993179,0.0,97.2499901,19.1,6.86255,11.7,109.7843018,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
175,Ireland,2006,Europe,False,79.24146341,4273591,11.05861518,7.51655483,6241.715574,9.934272028,44232.37305,54.82,0.512936298,0.0,97.26260475,19.7,6.70158,11.8,109.6034393,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
176,Ireland,2007,Europe,False,79.64146341,4398942,10.5388979,7.80535555,6351.099111,10.06494411,46773.4866,61.15832455,0.508412566,0.0,97.27542469,20.4,6.52772,11.9,111.2344971,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
177,Ireland,2008,Europe,False,80.09512195,4489544,10.19702642,9.10927963,6218.313404,10.1956162,44169.09434,65.34,0.575952987,0.0,97.28808467,21.0,6.07408,12.0,111.2939682,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
178,Ireland,2009,Europe,False,80.1902439,4535375,8.943031474,10.5062685,6340.733045,10.32628829,41471.07998,67.38,0.600227051,0.0,97.30057296,21.7,5.59316,12.1,114.392662,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
179,Ireland,2010,Europe,False,80.74390244,4560155,8.813296615,10.50632477,5947.909489,10.45696037,43203.12008,69.85,0.573792994,0.0,97.31290582,22.4,5.58,12.2,118.0969086,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
180,Israel,2005,Asia,False,80.15121951,6930100,8.803624525,7.11729813,6525.921574,7.093345656,24853.77787,25.19404242,6.26491269,0.0,99.99999813,22.6,0.98583,12.3,105.9618378,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
181,Israel,2006,Asia,False,80.55365854,7053700,9.120036553,6.9061389,6572.199535,7.097966728,25700.93836,27.88107446,6.049564455,0.0,99.99999817,23.0,0.90223,12.1,106.1162415,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
182,Israel,2007,Asia,False,80.50487805,7180100,9.275636617,6.88173389,6711.229567,7.1025878,27513.14313,48.12806219,6.367865558,0.0,99.99999822,23.4,1.14155,12.5,105.4911118,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
183,Israel,2008,Asia,False,80.95121951,7308800,9.127353202,6.96061993,7003.24508,7.107208872,27510.03985,59.39,6.391801084,0.0,100.0000017,23.8,1.19467,12.6,104.0823517,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
184,Israel,2009,Asia,False,81.40487805,7485600,8.780859698,7.06538868,7134.002846,7.111829945,27461.86198,63.12,6.148111929,0.0,100.0000008,24.2,1.20972,12.6,103.175209,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
185,Israel,2010,Asia,False,81.60243902,7623600,9.250222551,7.01663876,6607.887143,7.116451017,28840.04535,67.5,5.93634504,0.0,100.0000017,24.5,1.33,12.6,103.2308273,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
186,Italy,2005,Europe,False,80.78292683,57969484,8.173783064,8.33931828,5687.997573,29.41533826,30130.64446,35.0,1.605170416,0.0,99.68562187,18.7,1.72858,9.2,99.28780365,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
187,Italy,2006,Europe,False,81.28292683,58143979,8.025766415,8.43673038,5731.101557,29.63811469,32453.58371,37.99,1.525482905,0.0,99.71133434,19.1,1.76369,9.3,100.0531235,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
188,Italy,2007,Europe,False,81.43414634,58438310,7.860767964,8.13610077,5833.467297,29.86089112,34141.20077,40.79,1.447052519,0.0,99.7370468,19.4,1.81016,9.4,100.4699783,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
189,Italy,2008,Europe,False,81.48536585,58826731,7.564248487,8.53282356,5804.325964,30.08366755,35523.27131,44.53,1.535674984,0.0,99.76275927,19.8,1.71088,9.5,101.1009674,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
190,Italy,2009,Europe,False,81.63658537,59095365,6.71897022,8.95162296,5757.960611,30.30644398,34602.89696,48.83,1.554210702,0.0,99.78847174,20.2,1.62888,9.6,101.4165497,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
191,Italy,2010,Europe,False,82.03658537,59277417,6.836836177,8.91602039,5368.390567,30.52922041,35158.44184,53.68,1.500494576,0.0,99.81418421,20.6,1.66,9.7,102.9038162,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
192,Kuwait,2005,Asia,False,73.538,2270196,30.79469952,2.01313829,16686.22285,0.311447811,83729.98716,25.92610837,4.343025942,0.0,100.0,30.7,5e-05,5.8,109.6014175,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
193,Kuwait,2006,Asia,False,73.66,2373661,30.51404573,1.82130992,17076.49912,0.319304153,88754.78125,28.79119795,3.542645786,0.0,100.0,31.1,0.00306,6.2,104.9908524,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
194,Kuwait,2007,Asia,False,73.807,2504026,28.19459481,1.92673659,17765.80565,0.327160494,91584.94601,34.8,3.590337779,0.0,100.0,31.6,0.0172,6.3,102.9927216,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
195,Kuwait,2008,Asia,False,73.976,2656010,28.55410798,1.92400312,17093.27299,0.335016835,90182.42631,42.0,3.006072721,0.0,100.0,32.0,0.01904,6.5,99.24891663,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
196,Kuwait,2009,Asia,False,74.162,2821041,27.5253006,2.70638752,17031.18588,0.342873176,79404.40647,50.8,3.971806323,0.0,100.0,32.5,0.08965,6.6,97.71626282,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
197,Kuwait,2010,Asia,False,74.358,2991884,26.97965604,2.67879915,16519.0793,0.350729517,73974.0789,61.4,3.756148142,0.0,100.0,33.1,0.0,6.8,97.87177277,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
198,Latvia,2005,Europe,False,71.35609756,2238799,3.443810739,5.84766769,2607.45996,53.13706269,13913.7883,46.0,1.610621927,0.0,98.0126296,22.0,3.80343,12.1,102.6863174,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
199,Latvia,2006,Europe,False,70.86585366,2218357,3.696429298,5.71834707,2777.38198,53.34777508,15859.31539,53.63,1.715018634,0.0,98.06316366,22.3,4.08709,12.2,103.9654007,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
200,Latvia,2007,Europe,False,71.0195122,2200325,3.876699912,5.52228498,2966.609973,53.55848747,18236.60921,59.17,1.552872371,0.0,98.11308164,22.6,4.15105,12.3,103.9212418,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
201,Latvia,2008,Europe,False,72.4195122,2177322,3.724758973,5.6001029,3169.077295,53.76919987,19573.15539,63.41,1.627090883,0.0,98.16320359,22.9,4.119,12.2,104.8975677,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
202,Latvia,2009,Europe,False,73.0804878,2141669,3.436572194,6.11926985,3213.12144,53.97991226,17023.75492,66.84,1.38226776,0.0,98.2143354,23.2,4.34643,12.3,99.42040253,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
203,Latvia,2010,Europe,False,73.48292683,2097555,4.061872255,6.11952686,3026.611489,54.19062465,17706.89451,68.42,1.087515236,0.0,98.26631221,23.5,4.61,12.5,102.8221588,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
204,Lithuania,2005,Europe,False,71.25365854,3322528,3.861517472,5.64800453,3196.849344,33.42373963,14510.53009,36.22,1.162211588,0.0,91.91386804,24.4,5.1891,11.8,104.4972382,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
205,Lithuania,2006,Europe,False,71.05609756,3269909,3.981762324,5.84418154,3187.03108,33.66305041,16483.85036,43.9,1.165184813,0.0,92.38924952,24.6,5.42105,12.0,107.0048523,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
206,Lithuania,2007,Europe,False,70.9,3231294,4.088145504,5.7643218,3353.304327,33.9023612,19094.64096,49.9,1.113607567,0.0,92.8634421,24.9,5.0447,12.1,106.9292908,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
207,Lithuania,2008,Europe,False,71.81219512,3198231,4.083507545,6.29453754,3564.206785,34.14439569,20721.0132,55.22,1.131608552,0.0,93.33644969,25.2,4.93228,12.2,106.1087799,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
208,Lithuania,2009,Europe,False,72.91463415,3162916,3.695956383,7.36587334,3733.626495,34.38372557,18116.73026,59.76,1.082803783,0.0,93.79765577,25.6,4.95598,11.5,104.7558823,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
209,Lithuania,2010,Europe,False,73.26829268,3097282,4.068083042,6.81462288,3622.290317,34.62305544,20096.7361,62.12,0.878659092,0.0,94.24874381,25.9,5.46,11.6,105.0682678,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
210,Malaysia,2005,Asia,False,73.555,25690615,6.51677658,2.78692698,2984.361616,58.80231319,16462.22094,48.62917025,2.173929041,1.036380441,96.95799742,9.0,0.37979,7.6,80.66024017,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
211,Malaysia,2006,Asia,False,73.744,26201954,6.64454285,3.10897732,2873.734241,58.57595495,17568.26094,51.63798899,2.007597401,0.93232095,96.96703942,9.5,0.34408,8.2,79.73001862,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
212,Malaysia,2007,Asia,False,73.931,26720367,7.108435391,3.07041144,3065.572896,58.34959671,18807.43054,55.7,1.958502533,0.831373621,96.97763213,10.0,0.34341,8.8,77.47628784,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
213,Malaysia,2008,Asia,False,74.118,27236003,7.450065403,3.00692534,3272.896663,58.12323847,19713.87676,55.8,1.824843765,0.733479887,96.98974155,10.5,0.3785,9.4,77.11087036,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
214,Malaysia,2009,Asia,False,74.305,27735038,6.559572504,3.2610569,3286.091575,57.89688023,19188.36498,55.9,1.871486944,0.63862707,97.00307699,11.0,0.37267,9.6,76.12432098,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
215,Malaysia,2010,Asia,False,74.493,28208028,7.097979384,3.16474295,3942.089425,57.67052199,20511.00574,56.3,1.490210106,0.54671473,97.01774688,11.5,0.38,9.8,77.26702881,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
216,Mauritius,2005,Africa,False,72.43219512,1228254,2.409925014,3.56529307,1614.246648,19.78325123,11542.4898,15.17222875,0.167769654,0.08640073,99.5030092,7.9,1.9623,7.2,88.65556335,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
217,Mauritius,2006,Africa,False,72.43219512,1233996,2.674238776,3.65428853,1683.690833,19.608867,12419.51631,16.7,0.160651037,0.091762123,99.54802929,8.2,1.81425,7.4,87.52902222,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
218,Mauritius,2007,Africa,False,72.57073171,1239630,2.742753963,3.57065129,1743.117482,19.43448276,13424.35596,20.22,0.142725039,0.0971419,99.59317929,8.5,1.7924,7.6,88.38237762,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
219,Mauritius,2008,Africa,False,72.57073171,1244121,2.789117802,3.99199653,1816.671103,19.26009852,14366.81209,21.81,0.155952071,0.102543328,99.63844997,8.8,1.56418,7.8,88.04792786,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
220,Mauritius,2009,Africa,False,72.88243902,1247429,2.741639064,4.2265029,1881.649775,19.08571429,14898.60643,22.51,0.167777184,0.107962955,99.68384945,9.1,1.9757,8.0,88.79872131,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
221,Mauritius,2010,Africa,False,72.96731707,1250400,2.927063408,4.57982111,1907.12257,18.91133005,15700.24306,28.33,0.148690555,0.113402472,99.72937337,9.5,1.8,8.2,89.2469635,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
222,Mexico,2005,North America,False,75.3,106005199,4.077064206,5.83612156,1927.073886,34.80662054,12657.63767,17.21,0.355958931,6.910224385,93.09668937,22.0,3.88976,7.6,82.30407715,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
223,Mexico,2006,North America,False,75.296,107560155,4.167900165,5.65525532,1996.392649,34.73264539,13812.9014,19.52,0.311171936,6.413280454,93.71099729,22.6,4.00745,8.0,84.08560181,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
224,Mexico,2007,North America,False,75.255,109170503,4.187211587,5.76644516,2020.952833,34.65867023,14297.22139,20.81,0.401163918,5.923779375,94.32032157,23.1,3.76022,8.0,84.90705109,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
225,Mexico,2008,North America,False,75.194,110815272,4.146991471,5.69886971,2047.531099,34.58469508,14924.82161,21.71,0.390513227,5.441312933,94.90809059,23.7,3.67576,8.0,86.42752838,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
226,Mexico,2009,North America,False,75.128,112463886,3.986790881,6.12978458,2046.69443,34.51071993,14547.64458,26.34,0.501556275,4.966066408,95.36710258,24.3,3.83112,8.2,85.93801117,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
227,Mexico,2010,North America,False,75.065,114092961,4.056954882,5.73688889,1995.298295,34.43674477,15255.01905,31.05,0.452734493,4.497791888,95.82133427,24.9,3.53,8.0,87.0699234,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
228,Montenegro,2005,Europe,False,73.98292683,614261,3.255944948,6.17,6255.169,55.501,8313.652234,27.1,2.694363326,0.178,95.185,19.6,5.111,10.5,94.48577118,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
229,Montenegro,2006,Europe,False,73.83902439,615025,3.544571467,6.406,6314.905228,55.50929368,10458.7261,28.9,2.290712107,0.162398265,95.18596996,20.1,5.10926,10.7,95.55545807,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
230,Montenegro,2007,Europe,False,74.33902439,615875,3.409782674,6.607,6451.770253,57.00371747,12459.31796,30.8,1.744059784,0.156024018,95.43022465,20.7,5.26392,10.8,95.74756622,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
231,Montenegro,2008,Europe,False,75.13658537,616969,4.360024664,6.931,6564.643799,58.49814126,13816.57331,32.9,1.872181859,0.149679399,95.67468802,21.2,5.46419,10.9,95.38279724,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
232,Montenegro,2009,Europe,False,75.14390244,618294,2.830368724,7.152,6287.187849,59.99256506,13022.14537,35.1,1.843759425,0.143368235,95.91929764,21.7,4.47236,11.0,97.51123047,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
